Senior Team Leader		Conducts new staff orientation	2		
Senior Team Leader		Understands CCE Tompkins Strategic Plan	2		
Senior Team Leader		Knows CCETC risk management and other safety procedures 	2		
Senior Team Leader		Ensures safe working conditions for others on team	2		
Senior Team Leader		Able to direct others in risky situations	2		
Senior Team Leader		Ensures security of paper and electronic information	2		
Senior Team Leader		Successfully hires and supervises staff from diverse backgrounds	2		
Senior Team Leader		Integrates CCETC diversity goals into programming	2		
Senior Team Leader		Has strong verbal communication skills	2		
Senior Team Leader		Has appropriate communication skills in leadership roles	2		
Senior Team Leader		Has good skills in communicating program related information	2		
Senior Team Leader		Can plan presentations and engage audiences	2		
Senior Team Leader		Explains CCETC financial policies and procedures to others	2		
Senior Team Leader		Develops budgets and track expenses	2		
Senior Team Leader		Writes successful grant proposals	2		
Senior Team Leader		Is able to plan and implement other financial resource development efforts	2		
Senior Team Leader		Develops online information	2		
Senior Team Leader		Can effectively teach online	2		
Senior Team Leader		Can assist others in organization	2		
Senior Team Leader		Can implement a program plan and lead others in implementing goals and budgets	2		
Senior Team Leader		Can provide effective supervision to subordinate employees in project management	2		
Senior Team Leader		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Senior Team Leader		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
Senior Team Leader		Conflict management & resolution	2		
Senior Team Leader		Ability to adapt program to meet differences within the audience	2		
Senior Team Leader		Can develop new evaluation tools	2		
Senior Team Leader		Can perform a needs assessment 	2		
Senior Team Leader		Can assist program leaders in developing marketing strategies	2		
Senior Team Leader		Can effectively supervise and direct others	2		
Senior Team Leader		Can effectively work from home	2		
Senior Team Leader		Can assist staff to plan staff development opportunities	2		
Senior Team Leader		Can provide performance feedback & performance reviews	2		
Senior Team Leader		Can effectively navigate CCE Tompkins hiring process	2		
Senior Team Leader		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Senior Team Leader		Orients new supervisors	3		
Senior Team Leader		Ensures appropriate staff orientation	3		
Senior Team Leader		Develops strategic planning processes	3		
Senior Team Leader		Ensures workplace health and safety for all	3		
Senior Team Leader		Ensures an organizational culture supportive of diversity & inclusion	3		
Senior Team Leader		Assists with financial decision-making	3		
Senior Team Leader		Develops multi-program budgets and financial projections	3		
Senior Team Leader		Can use job specific techology	3		
Senior Team Leader		Can develop organizational systems for others 	3		
Senior Team Leader		Ability to multitask the leadership of multiple projects.	3		
Senior Team Leader		Conflict management & resolution	3		
Senior Team Leader		Can serve as subject matter expert in field	3		
Senior Team Leader		Can analyze evaluation data and deliver results	3		
Senior Team Leader		Can help set program direction and create programs	3		
Senior Team Leader		Can create positive connections with faculty and other contributors to program	3		
Senior Team Leader		Able to perform high level administrative tasks in planning for communication and marketing efforts related to the program or position function	3		
Senior Team Leader		Able to perform complex tasks related to organizational marketing efforts and communications	3		
Senior Team Leader		Can resolve conflicts within the team	3		
Senior Team Leader		Can effectively build and lead a team effort	3		
Senior Team Leader		Can provide supervision, guidance and leadership to other supervisors	3		
Senior Resource Educator		Knows CCETC staff benefits	1		
Senior Resource Educator		Knows how to use shared office equipment	1		
Senior Resource Educator		Familiar with physical environment of CCETC workplace	1		
Senior Resource Educator		Knows basic HR, building and safety policies	1		
